time X Y Z RX RY RZ 
1977.729 -0.4416 0.33 0.5386 -1.464 -1.11 0.175
1978.056 -0.4421 0.3293 0.5381 -1.464 -1.11 0.175
1978.383 -0.4426 0.3286 0.5376 -1.464 -1.11 0.175
1978.705 -0.4431 0.3279 0.5371 -1.464 -1.11 0.175
1979.033 -0.4436 0.3272 0.5366 -1.464 -1.11 0.175
1979.358 -0.4441 0.3265 0.5361 -1.464 -1.11 0.175
1979.686 -0.4446 0.3258 0.5356 -1.464 -1.11 0.175
1980.013 -0.4451 0.3251 0.5351 -1.464 -1.11 0.175
1980.341 -0.4456 0.3244 0.5346 -1.464 -1.11 0.175
1980.665 -0.4461 0.3237 0.5341 -1.464 -1.11 0.175
1981.005 -0.4466 0.323 0.5336 -1.464 -1.11 0.175
1981.331 -0.4471 0.3223 0.5331 -1.464 -1.11 0.175
1981.658 -0.4476 0.3216 0.5326 -1.464 -1.11 0.175
1981.985 -0.4481 0.3209 0.5321 -1.464 -1.11 0.175
1982.311 -0.4486 0.3202 0.5316 -1.464 -1.11 0.175
1982.64 -0.4491 0.3195 0.5311 -1.464 -1.11 0.175
1982.968 -0.4496 0.3188 0.5306 -1.464 -1.11 0.175
1983.295 -0.4501 0.3181 0.5301 -1.464 -1.11 0.175
1983.62 -0.4506 0.3174 0.5296 -1.464 -1.11 0.175
1983.947 -0.4511 0.3167 0.5291 -1.464 -1.11 0.175
1984.287 -0.4516 0.316 0.5286 -1.464 -1.11 0.175
1984.616 -0.4521 0.3153 0.5281 -1.464 -1.11 0.175
1984.94 -0.4526 0.3146 0.5276 -1.464 -1.11 0.175
1985.267 -0.4531 0.3139 0.5271 -1.464 -1.11 0.175
1985.595 -0.4536 0.3132 0.5266 -1.464 -1.11 0.175
1985.921 -0.4541 0.3125 0.5261 -1.464 -1.11 0.175
1986.248 -0.4546 0.3118 0.5256 -1.464 -1.11 0.175
1986.575 -0.4551 0.3111 0.5251 -1.464 -1.11 0.175
1986.903 -0.4556 0.3104 0.5246 -1.464 -1.11 0.175
1987.231 -0.4561 0.3097 0.5241 -1.464 -1.11 0.175
1987.56 -0.4566 0.309 0.5236 -1.464 -1.11 0.175
1987.885 -0.4571 0.3083 0.5231 -1.464 -1.11 0.175
1988.211 -0.4576 0.3076 0.5226 -1.464 -1.11 0.175
1988.535 -0.4581 0.3069 0.5221 -1.464 -1.11 0.175
1988.861 -0.4586 0.3062 0.5216 -1.464 -1.11 0.175
1989.189 -0.4591 0.3055 0.5211 -1.464 -1.11 0.175
1989.515 -0.4596 0.3048 0.5206 -1.464 -1.11 0.175
1989.854 -0.4601 0.3041 0.5201 -1.464 -1.11 0.175
1990.182 -0.4606 0.3034 0.5196 -1.464 -1.11 0.175
1990.51 -0.4611 0.3027 0.5191 -1.464 -1.11 0.175
1990.837 -0.4616 0.302 0.5186 -1.464 -1.11 0.175
1991.167 -0.4621 0.3013 0.5181 -1.464 -1.11 0.175
1991.494 -0.4626 0.3006 0.5176 -1.464 -1.11 0.175
1991.82 -0.4631 0.2999 0.5171 -1.464 -1.11 0.175
1992.146 -0.4636 0.2992 0.5166 -1.464 -1.11 0.175
1992.476 -0.4641 0.2985 0.5161 -1.464 -1.11 0.175
1992.8 -0.4646 0.2978 0.5156 -1.464 -1.11 0.175
1993.126 -0.4651 0.2971 0.5151 -1.464 -1.11 0.175
1993.45 -0.4656 0.2964 0.5146 -1.464 -1.11 0.175
1993.777 -0.4661 0.2957 0.5141 -1.464 -1.11 0.175
1994.103 -0.4666 0.295 0.5136 -1.464 -1.11 0.175
1994.431 -0.4671 0.2943 0.5131 -1.464 -1.11 0.175
1994.663 -0.4676 0.2941 0.5139 -1.464 -1.11 0.175
1994.99 -0.4671 0.2948 0.5144 -1.464 -1.11 0.175
1995.316 -0.4666 0.2955 0.5149 -1.464 -1.11 0.175
1995.644 -0.4661 0.2962 0.5154 -1.464 -1.11 0.175
1995.97 -0.4656 0.2969 0.5159 -1.464 -1.11 0.175
1996.299 -0.4651 0.2976 0.5164 -1.464 -1.11 0.175
1996.627 -0.4646 0.2983 0.5169 -1.464 -1.11 0.175
1996.953 -0.4641 0.299 0.5174 -1.464 -1.11 0.175
1997.278 -0.4636 0.2997 0.5179 -1.464 -1.11 0.175
1997.618 -0.4631 0.3004 0.5184 -1.464 -1.11 0.175
1997.944 -0.4626 0.3011 0.5189 -1.464 -1.11 0.175
1998.272 -0.4621 0.3018 0.5194 -1.464 -1.11 0.175
1998.6 -0.4616 0.3025 0.5199 -1.464 -1.11 0.175
1998.925 -0.4611 0.3032 0.5204 -1.464 -1.11 0.175
1999.251 -0.4606 0.3039 0.5209 -1.464 -1.11 0.175
1999.576 -0.4601 0.3046 0.5214 -1.464 -1.11 0.175
1999.905 -0.4596 0.3053 0.5219 -1.464 -1.11 0.175
2000.232 -0.4591 0.306 0.5224 -1.464 -1.11 0.175
2000.558 -0.4586 0.3067 0.5229 -1.464 -1.11 0.175
2000.884 -0.4581 0.3074 0.5234 -1.464 -1.11 0.175
2001.212 -0.4576 0.3081 0.5239 -1.464 -1.11 0.175
2001.539 -0.4571 0.3088 0.5244 -1.464 -1.11 0.175
2001.866 -0.4566 0.3095 0.5249 -1.464 -1.11 0.175
2002.192 -0.4561 0.3102 0.5254 -1.464 -1.11 0.175
2002.519 -0.4556 0.3109 0.5259 -1.464 -1.11 0.175
2002.847 -0.4551 0.3116 0.5264 -1.464 -1.11 0.175
2003.175 -0.4546 0.3123 0.5269 -1.464 -1.11 0.175
2003.502 -0.4541 0.313 0.5274 -1.464 -1.11 0.175
2003.828 -0.4536 0.3137 0.5279 -1.464 -1.11 0.175
2004.154 -0.4531 0.3144 0.5284 -1.464 -1.11 0.175
2004.481 -0.4526 0.3151 0.5289 -1.464 -1.11 0.175
2004.822 -0.4521 0.3158 0.5294 -1.464 -1.11 0.175
2005.148 -0.4516 0.3165 0.5299 -1.464 -1.11 0.175
2005.472 -0.4511 0.3172 0.5304 -1.464 -1.11 0.175
2005.799 -0.4506 0.3179 0.5309 -1.464 -1.11 0.175
2006.127 -0.4501 0.3186 0.5314 -1.464 -1.11 0.175
2006.452 -0.4496 0.3193 0.5319 -1.464 -1.11 0.175
2006.777 -0.4491 0.32 0.5324 -1.464 -1.11 0.175
2007.104 -0.4486 0.3207 0.5329 -1.464 -1.11 0.175
2007.431 -0.4481 0.3214 0.5334 -1.464 -1.11 0.175
2007.757 -0.4476 0.3221 0.5339 -1.464 -1.11 0.175
2008.081 -0.4471 0.3228 0.5344 -1.464 -1.11 0.175
2008.408 -0.4466 0.3235 0.5349 -1.464 -1.11 0.175
2008.733 -0.4461 0.3242 0.5354 -1.464 -1.11 0.175
2009.073 -0.4456 0.3249 0.5359 -1.464 -1.11 0.175
2009.399 -0.4451 0.3256 0.5364 -1.464 -1.11 0.175
2009.727 -0.4446 0.3263 0.5369 -1.464 -1.11 0.175
2010.051 -0.4441 0.327 0.5374 -1.464 -1.11 0.175
2010.39 -0.4436 0.3277 0.5379 -1.464 -1.11 0.175
2010.713 -0.4431 0.3284 0.5384 -1.464 -1.11 0.175
2011.039 -0.4426 0.3291 0.5389 -1.464 -1.11 0.175
2011.364 -0.4421 0.3298 0.5394 -1.464 -1.11 0.175
2011.689 -0.4416 0.3305 0.5399 -1.464 -1.11 0.175
2012.014 -0.4411 0.3312 0.5404 -1.464 -1.11 0.175
2012.341 -0.4406 0.3319 0.5409 -1.464 -1.11 0.175
2012.665 -0.4401 0.3326 0.5414 -1.464 -1.11 0.175
2012.993 -0.4396 0.3333 0.5419 -1.464 -1.11 0.175
2013.319 -0.4391 0.334 0.5424 -1.464 -1.11 0.175
2013.646 -0.4386 0.3347 0.5429 -1.464 -1.11 0.175
2013.971 -0.4381 0.3354 0.5434 -1.464 -1.11 0.175
2014.297 -0.4376 0.3361 0.5439 -1.464 -1.11 0.175
2014.625 -0.4371 0.3368 0.5444 -1.464 -1.11 0.175
2014.951 -0.4366 0.3375 0.5449 -1.464 -1.11 0.175
2015.276 -0.4361 0.3382 0.5454 -1.464 -1.11 0.175
2015.605 -0.4356 0.3389 0.5459 -1.464 -1.11 0.175
2015.932 -0.4351 0.3396 0.5464 -1.464 -1.11 0.175
2016.256 -0.4346 0.3403 0.5469 -1.464 -1.11 0.175
2016.581 -0.4341 0.341 0.5474 -1.464 -1.11 0.175
2016.908 -0.4336 0.3417 0.5479 -1.464 -1.11 0.175
2017.234 -0.4331 0.3424 0.5484 -1.464 -1.11 0.175
2017.561 -0.4326 0.3431 0.5489 -1.464 -1.11 0.175
2017.888 -0.4321 0.3438 0.5494 -1.464 -1.11 0.175
2018.215 -0.4316 0.3445 0.5499 -1.464 -1.11 0.175
2018.54 -0.4311 0.3452 0.5504 -1.464 -1.11 0.175
2018.88 -0.4306 0.3459 0.5509 -1.464 -1.11 0.175
2019.206 -0.4301 0.3466 0.5514 -1.464 -1.11 0.175
2019.535 -0.4296 0.3473 0.5519 -1.464 -1.11 0.175
2019.862 -0.4291 0.348 0.5524 -1.464 -1.11 0.175
2020.19 -0.4286 0.3487 0.5529 -1.464 -1.11 0.175
2020.517 -0.4281 0.3494 0.5534 -1.464 -1.11 0.175
2020.844 -0.4276 0.3501 0.5539 -1.464 -1.11 0.175
2021.171 -0.4271 0.3508 0.5544 -1.464 -1.11 0.175
2021.512 -0.4266 0.3515 0.5549 -1.464 -1.11 0.175
2021.839 -0.4261 0.3522 0.5554 -1.464 -1.11 0.175
2022.166 -0.4256 0.3529 0.5559 -1.464 -1.11 0.175
2022.493 -0.4251 0.3536 0.5564 -1.464 -1.11 0.175
2022.819 -0.4246 0.3543 0.5569 -1.464 -1.11 0.175
2023.158 -0.4241 0.355 0.5574 -1.464 -1.11 0.175
2023.484 -0.4236 0.3557 0.5579 -1.464 -1.11 0.175
2023.81 -0.4231 0.3564 0.5584 -1.464 -1.11 0.175
2024.136 -0.4226 0.3571 0.5589 -1.464 -1.11 0.175
2024.478 -0.4221 0.3578 0.5594 -1.464 -1.11 0.175
2024.803 -0.4216 0.3585 0.5599 -1.464 -1.11 0.175
2025.13 -0.4211 0.3592 0.5604 -1.464 -1.11 0.175
2025.458 -0.4206 0.3599 0.5609 -1.464 -1.11 0.175
2025.784 -0.4201 0.3606 0.5614 -1.464 -1.11 0.175
2026.112 -0.4196 0.3613 0.5619 -1.464 -1.11 0.175
2026.438 -0.4191 0.362 0.5624 -1.464 -1.11 0.175
2026.765 -0.4186 0.3627 0.5629 -1.464 -1.11 0.175
2027.092 -0.4181 0.3634 0.5634 -1.464 -1.11 0.175
2027.325 -0.4186 0.3632 0.5642 -1.464 -1.11 0.175
2027.653 -0.4191 0.3625 0.5637 -1.464 -1.11 0.175
2027.978 -0.4196 0.3618 0.5632 -1.464 -1.11 0.175
2028.305 -0.4201 0.3611 0.5627 -1.464 -1.11 0.175
2028.634 -0.4206 0.3604 0.5622 -1.464 -1.11 0.175
2028.96 -0.4211 0.3597 0.5617 -1.464 -1.11 0.175
2029.286 -0.4216 0.359 0.5612 -1.464 -1.11 0.175
2029.612 -0.4221 0.3583 0.5607 -1.464 -1.11 0.175
2029.939 -0.4226 0.3576 0.5602 -1.464 -1.11 0.175
2030.263 -0.4231 0.3569 0.5597 -1.464 -1.11 0.175
2030.589 -0.4236 0.3562 0.5592 -1.464 -1.11 0.175
2030.915 -0.4241 0.3555 0.5587 -1.464 -1.11 0.175
2031.243 -0.4246 0.3548 0.5582 -1.464 -1.11 0.175
2031.582 -0.4251 0.3541 0.5577 -1.464 -1.11 0.175
2031.91 -0.4256 0.3534 0.5572 -1.464 -1.11 0.175
2032.238 -0.4261 0.3527 0.5567 -1.464 -1.11 0.175
2032.564 -0.4266 0.352 0.5562 -1.464 -1.11 0.175
2032.889 -0.4271 0.3513 0.5557 -1.464 -1.11 0.175
2033.215 -0.4276 0.3506 0.5552 -1.464 -1.11 0.175
2033.541 -0.4281 0.3499 0.5547 -1.464 -1.11 0.175
2033.869 -0.4286 0.3492 0.5542 -1.464 -1.11 0.175
2034.196 -0.4291 0.3485 0.5537 -1.464 -1.11 0.175
2034.522 -0.4296 0.3478 0.5532 -1.464 -1.11 0.175
2034.85 -0.4301 0.3471 0.5527 -1.464 -1.11 0.175
2035.175 -0.4306 0.3464 0.5522 -1.464 -1.11 0.175
2035.514 -0.4311 0.3457 0.5517 -1.464 -1.11 0.175
2035.84 -0.4316 0.345 0.5512 -1.464 -1.11 0.175
2036.168 -0.4321 0.3443 0.5507 -1.464 -1.11 0.175
2036.494 -0.4326 0.3436 0.5502 -1.464 -1.11 0.175
2036.821 -0.4331 0.3429 0.5497 -1.464 -1.11 0.175
2037.148 -0.4336 0.3422 0.5492 -1.464 -1.11 0.175
2037.473 -0.4341 0.3415 0.5487 -1.464 -1.11 0.175
2037.801 -0.4346 0.3408 0.5482 -1.464 -1.11 0.175
2038.143 -0.4351 0.3401 0.5477 -1.464 -1.11 0.175
2038.469 -0.4356 0.3394 0.5472 -1.464 -1.11 0.175
2038.795 -0.4361 0.3387 0.5467 -1.464 -1.11 0.175
2039.123 -0.4366 0.338 0.5462 -1.464 -1.11 0.175
2039.449 -0.4371 0.3373 0.5457 -1.464 -1.11 0.175
2039.775 -0.4376 0.3366 0.5452 -1.464 -1.11 0.175
2040.101 -0.4381 0.3359 0.5447 -1.464 -1.11 0.175
2040.428 -0.4386 0.3352 0.5442 -1.464 -1.11 0.175
2040.757 -0.4391 0.3345 0.5437 -1.464 -1.11 0.175
2041.086 -0.4396 0.3338 0.5432 -1.464 -1.11 0.175
2041.425 -0.4401 0.3331 0.5427 -1.464 -1.11 0.175
2041.751 -0.4406 0.3324 0.5422 -1.464 -1.11 0.175
2042.077 -0.4411 0.3317 0.5417 -1.464 -1.11 0.175
2042.417 -0.4416 0.331 0.5412 -1.464 -1.11 0.175
2042.744 -0.4421 0.3303 0.5407 -1.464 -1.11 0.175
2043.07 -0.4426 0.3296 0.5402 -1.464 -1.11 0.175
2043.396 -0.4431 0.3289 0.5397 -1.464 -1.11 0.175
2043.723 -0.4436 0.3282 0.5392 -1.464 -1.11 0.175
2044.05 -0.4441 0.3275 0.5387 -1.464 -1.11 0.175
2044.377 -0.4446 0.3268 0.5382 -1.464 -1.11 0.175
2044.705 -0.4451 0.3261 0.5377 -1.464 -1.11 0.175
2045.033 -0.4456 0.3254 0.5372 -1.464 -1.11 0.175
2045.361 -0.4461 0.3247 0.5367 -1.464 -1.11 0.175
2045.688 -0.4466 0.324 0.5362 -1.464 -1.11 0.175
2046.015 -0.4471 0.3233 0.5357 -1.464 -1.11 0.175
2046.341 -0.4476 0.3226 0.5352 -1.464 -1.11 0.175
2046.668 -0.4481 0.3219 0.5347 -1.464 -1.11 0.175
2046.996 -0.4486 0.3212 0.5342 -1.464 -1.11 0.175
2047.322 -0.4491 0.3205 0.5337 -1.464 -1.11 0.175
2047.648 -0.4496 0.3198 0.5332 -1.464 -1.11 0.175
2047.975 -0.4501 0.3191 0.5327 -1.464 -1.11 0.175
2048.304 -0.4506 0.3184 0.5322 -1.464 -1.11 0.175
2048.631 -0.4511 0.3177 0.5317 -1.464 -1.11 0.175
2048.957 -0.4516 0.317 0.5312 -1.464 -1.11 0.175
2049.294 -0.4521 0.3163 0.5307 -1.464 -1.11 0.175
2049.62 -0.4526 0.3156 0.5302 -1.464 -1.11 0.175
2049.948 -0.4531 0.3149 0.5297 -1.464 -1.11 0.175
2050.275 -0.4536 0.3142 0.5292 -1.464 -1.11 0.175
2050.603 -0.4541 0.3135 0.5287 -1.464 -1.11 0.175
2050.93 -0.4546 0.3128 0.5282 -1.464 -1.11 0.175
2051.257 -0.4551 0.3121 0.5277 -1.464 -1.11 0.175
2051.583 -0.4556 0.3114 0.5272 -1.464 -1.11 0.175
2051.91 -0.4561 0.3107 0.5267 -1.464 -1.11 0.175
2052.236 -0.4566 0.31 0.5262 -1.464 -1.11 0.175
2052.561 -0.4571 0.3093 0.5257 -1.464 -1.11 0.175
2052.886 -0.4576 0.3086 0.5252 -1.464 -1.11 0.175
2053.212 -0.4581 0.3079 0.5247 -1.464 -1.11 0.175
2053.54 -0.4586 0.3072 0.5242 -1.464 -1.11 0.175
2053.865 -0.4591 0.3065 0.5237 -1.464 -1.11 0.175
2054.191 -0.4596 0.3058 0.5232 -1.464 -1.11 0.175
2054.516 -0.4601 0.3051 0.5227 -1.464 -1.11 0.175
2054.841 -0.4606 0.3044 0.5222 -1.464 -1.11 0.175
2055.166 -0.4611 0.3037 0.5217 -1.464 -1.11 0.175
2055.493 -0.4616 0.303 0.5212 -1.464 -1.11 0.175
2055.82 -0.4621 0.3023 0.5207 -1.464 -1.11 0.175
2056.146 -0.4626 0.3016 0.5202 -1.464 -1.11 0.175
2056.472 -0.4631 0.3009 0.5197 -1.464 -1.11 0.175
2056.8 -0.4636 0.3002 0.5192 -1.464 -1.11 0.175
2057.127 -0.4641 0.2995 0.5187 -1.464 -1.11 0.175
2057.454 -0.4646 0.2988 0.5182 -1.464 -1.11 0.175
2057.778 -0.4651 0.2981 0.5177 -1.464 -1.11 0.175
2058.106 -0.4656 0.2974 0.5172 -1.464 -1.11 0.175
2058.433 -0.4661 0.2967 0.5167 -1.464 -1.11 0.175
2058.759 -0.4666 0.296 0.5162 -1.464 -1.11 0.175
2059.087 -0.4671 0.2953 0.5157 -1.464 -1.11 0.175
2059.412 -0.4676 0.2946 0.5152 -1.464 -1.11 0.175
2059.738 -0.4681 0.2939 0.5147 -1.464 -1.11 0.175
2059.971 -0.4686 0.2937 0.5155 -1.464 -1.11 0.175
2060.298 -0.4681 0.2944 0.516 -1.464 -1.11 0.175
2060.64 -0.4676 0.2951 0.5165 -1.464 -1.11 0.175
2060.965 -0.4671 0.2958 0.517 -1.464 -1.11 0.175
2061.294 -0.4666 0.2965 0.5175 -1.464 -1.11 0.175
2061.62 -0.4661 0.2972 0.518 -1.464 -1.11 0.175
2061.947 -0.4656 0.2979 0.5185 -1.464 -1.11 0.175
2062.273 -0.4651 0.2986 0.519 -1.464 -1.11 0.175
2062.6 -0.4646 0.2993 0.5195 -1.464 -1.11 0.175
2062.928 -0.4641 0.3 0.52 -1.464 -1.11 0.175
2063.258 -0.4636 0.3007 0.5205 -1.464 -1.11 0.175
2063.589 -0.4631 0.3014 0.521 -1.464 -1.11 0.175
2063.918 -0.4626 0.3021 0.5215 -1.464 -1.11 0.175
2064.243 -0.4621 0.3028 0.522 -1.464 -1.11 0.175
2064.571 -0.4616 0.3035 0.5225 -1.464 -1.11 0.175
2064.899 -0.4611 0.3042 0.523 -1.464 -1.11 0.175
2065.226 -0.4606 0.3049 0.5235 -1.464 -1.11 0.175
2065.553 -0.4601 0.3056 0.524 -1.464 -1.11 0.175
2065.88 -0.4596 0.3063 0.5245 -1.464 -1.11 0.175
2066.207 -0.4591 0.307 0.525 -1.464 -1.11 0.175
2066.532 -0.4586 0.3077 0.5255 -1.464 -1.11 0.175
2066.857 -0.4581 0.3084 0.526 -1.464 -1.11 0.175
2067.199 -0.4576 0.3091 0.5265 -1.464 -1.11 0.175
2067.525 -0.4571 0.3098 0.527 -1.464 -1.11 0.175
2067.851 -0.4566 0.3105 0.5275 -1.464 -1.11 0.175
2068.18 -0.4561 0.3112 0.528 -1.464 -1.11 0.175
2068.506 -0.4556 0.3119 0.5285 -1.464 -1.11 0.175
2068.835 -0.4551 0.3126 0.529 -1.464 -1.11 0.175
2069.16 -0.4546 0.3133 0.5295 -1.464 -1.11 0.175
2069.483 -0.4541 0.314 0.53 -1.464 -1.11 0.175
2069.81 -0.4536 0.3147 0.5305 -1.464 -1.11 0.175
2070.137 -0.4531 0.3154 0.531 -1.464 -1.11 0.175
2070.466 -0.4526 0.3161 0.5315 -1.464 -1.11 0.175
2070.794 -0.4521 0.3168 0.532 -1.464 -1.11 0.175
2071.12 -0.4516 0.3175 0.5325 -1.464 -1.11 0.175
2071.448 -0.4511 0.3182 0.533 -1.464 -1.11 0.175
2071.773 -0.4506 0.3189 0.5335 -1.464 -1.11 0.175
2072.111 -0.4501 0.3196 0.534 -1.464 -1.11 0.175
2072.442 -0.4496 0.3203 0.5345 -1.464 -1.11 0.175
2072.768 -0.4491 0.321 0.535 -1.464 -1.11 0.175
2073.109 -0.4486 0.3217 0.5355 -1.464 -1.11 0.175
2073.437 -0.4481 0.3224 0.536 -1.464 -1.11 0.175
2073.766 -0.4476 0.3231 0.5365 -1.464 -1.11 0.175
2074.092 -0.4471 0.3238 0.537 -1.464 -1.11 0.175
2074.417 -0.4466 0.3245 0.5375 -1.464 -1.11 0.175
2074.745 -0.4461 0.3252 0.538 -1.464 -1.11 0.175
2075.071 -0.4456 0.3259 0.5385 -1.464 -1.11 0.175
2075.396 -0.4451 0.3266 0.539 -1.464 -1.11 0.175
2075.72 -0.4446 0.3273 0.5395 -1.464 -1.11 0.175
2076.046 -0.4441 0.328 0.54 -1.464 -1.11 0.175
2076.388 -0.4436 0.3287 0.5405 -1.464 -1.11 0.175
2076.715 -0.4431 0.3294 0.541 -1.464 -1.11 0.175
2077.041 -0.4426 0.3301 0.5415 -1.464 -1.11 0.175
2077.368 -0.4421 0.3308 0.542 -1.464 -1.11 0.175
2077.694 -0.4416 0.3315 0.5425 -1.464 -1.11 0.175
2078.021 -0.4411 0.3322 0.543 -1.464 -1.11 0.175
2078.349 -0.4406 0.3329 0.5435 -1.464 -1.11 0.175
2078.674 -0.4401 0.3336 0.544 -1.464 -1.11 0.175
2079.001 -0.4396 0.3343 0.5445 -1.464 -1.11 0.175
2079.327 -0.4391 0.335 0.545 -1.464 -1.11 0.175
2079.652 -0.4386 0.3357 0.5455 -1.464 -1.11 0.175
2079.978 -0.4381 0.3364 0.546 -1.464 -1.11 0.175
2080.305 -0.4376 0.3371 0.5465 -1.464 -1.11 0.175
2080.629 -0.4371 0.3378 0.547 -1.464 -1.11 0.175
2080.969 -0.4366 0.3385 0.5475 -1.464 -1.11 0.175
2081.295 -0.4361 0.3392 0.548 -1.464 -1.11 0.175
2081.62 -0.4356 0.3399 0.5485 -1.464 -1.11 0.175
2081.95 -0.4351 0.3406 0.549 -1.464 -1.11 0.175
2082.277 -0.4346 0.3413 0.5495 -1.464 -1.11 0.175
2082.604 -0.4341 0.342 0.55 -1.464 -1.11 0.175
2082.932 -0.4336 0.3427 0.5505 -1.464 -1.11 0.175
2083.259 -0.4331 0.3434 0.551 -1.464 -1.11 0.175
2083.586 -0.4326 0.3441 0.5515 -1.464 -1.11 0.175
2083.913 -0.4321 0.3448 0.552 -1.464 -1.11 0.175
2084.241 -0.4316 0.3455 0.5525 -1.464 -1.11 0.175
2084.566 -0.4311 0.3462 0.553 -1.464 -1.11 0.175
2084.893 -0.4306 0.3469 0.5535 -1.464 -1.11 0.175
2085.233 -0.4301 0.3476 0.554 -1.464 -1.11 0.175
2085.574 -0.4296 0.3483 0.5545 -1.464 -1.11 0.175
2085.899 -0.4291 0.349 0.555 -1.464 -1.11 0.175
2086.225 -0.4286 0.3497 0.5555 -1.464 -1.11 0.175
2086.553 -0.4281 0.3504 0.556 -1.464 -1.11 0.175
2086.879 -0.4276 0.3511 0.5565 -1.464 -1.11 0.175
2087.205 -0.4271 0.3518 0.557 -1.464 -1.11 0.175
2087.533 -0.4266 0.3525 0.5575 -1.464 -1.11 0.175
2087.861 -0.4261 0.3532 0.558 -1.464 -1.11 0.175
2088.188 -0.4256 0.3539 0.5585 -1.464 -1.11 0.175
2088.514 -0.4251 0.3546 0.559 -1.464 -1.11 0.175
2088.84 -0.4246 0.3553 0.5595 -1.464 -1.11 0.175
2089.17 -0.4241 0.356 0.56 -1.464 -1.11 0.175
2089.496 -0.4236 0.3567 0.5605 -1.464 -1.11 0.175
2089.823 -0.4231 0.3574 0.561 -1.464 -1.11 0.175
2090.151 -0.4226 0.3581 0.5615 -1.464 -1.11 0.175
2090.479 -0.4221 0.3588 0.562 -1.464 -1.11 0.175
2090.804 -0.4216 0.3595 0.5625 -1.464 -1.11 0.175
2091.143 -0.4211 0.3602 0.563 -1.464 -1.11 0.175
2091.468 -0.4206 0.3609 0.5635 -1.464 -1.11 0.175
2091.796 -0.4201 0.3616 0.564 -1.464 -1.11 0.175
2092.121 -0.4196 0.3623 0.5645 -1.464 -1.11 0.175
2092.449 -0.4191 0.363 0.565 -1.464 -1.11 0.175
2092.681 -0.4196 0.3628 0.5658 -1.464 -1.11 0.175
2093.023 -0.4201 0.3621 0.5653 -1.464 -1.11 0.175
2093.349 -0.4206 0.3614 0.5648 -1.464 -1.11 0.175
2093.675 -0.4211 0.3607 0.5643 -1.464 -1.11 0.175
2094.0 -0.4216 0.36 0.5638 -1.464 -1.11 0.175
2094.327 -0.4221 0.3593 0.5633 -1.464 -1.11 0.175
2094.653 -0.4226 0.3586 0.5628 -1.464 -1.11 0.175
2094.981 -0.4231 0.3579 0.5623 -1.464 -1.11 0.175
2095.307 -0.4236 0.3572 0.5618 -1.464 -1.11 0.175
2095.634 -0.4241 0.3565 0.5613 -1.464 -1.11 0.175
2095.962 -0.4246 0.3558 0.5608 -1.464 -1.11 0.175
2096.288 -0.4251 0.3551 0.5603 -1.464 -1.11 0.175
2096.615 -0.4256 0.3544 0.5598 -1.464 -1.11 0.175
2096.942 -0.4261 0.3537 0.5593 -1.464 -1.11 0.175
2097.268 -0.4266 0.353 0.5588 -1.464 -1.11 0.175
2097.595 -0.4271 0.3523 0.5583 -1.464 -1.11 0.175
2097.92 -0.4276 0.3516 0.5578 -1.464 -1.11 0.175
2098.248 -0.4281 0.3509 0.5573 -1.464 -1.11 0.175
2098.574 -0.4286 0.3502 0.5568 -1.464 -1.11 0.175
2098.9 -0.4291 0.3495 0.5563 -1.464 -1.11 0.175
2099.226 -0.4296 0.3488 0.5558 -1.464 -1.11 0.175
2099.553 -0.4301 0.3481 0.5553 -1.464 -1.11 0.175
2099.879 -0.4306 0.3474 0.5548 -1.464 -1.11 0.175
2100.206 -0.4311 0.3467 0.5543 -1.464 -1.11 0.175
2100.532 -0.4316 0.346 0.5538 -1.464 -1.11 0.175
2100.858 -0.4321 0.3453 0.5533 -1.464 -1.11 0.175
2101.185 -0.4326 0.3446 0.5528 -1.464 -1.11 0.175
2101.513 -0.4331 0.3439 0.5523 -1.464 -1.11 0.175
2101.838 -0.4336 0.3432 0.5518 -1.464 -1.11 0.175
2102.178 -0.4341 0.3425 0.5513 -1.464 -1.11 0.175
2102.505 -0.4346 0.3418 0.5508 -1.464 -1.11 0.175
2102.83 -0.4351 0.3411 0.5503 -1.464 -1.11 0.175
2103.154 -0.4356 0.3404 0.5498 -1.464 -1.11 0.175
2103.479 -0.4361 0.3397 0.5493 -1.464 -1.11 0.175
2103.807 -0.4366 0.339 0.5488 -1.464 -1.11 0.175
2104.134 -0.4371 0.3383 0.5483 -1.464 -1.11 0.175
2104.461 -0.4376 0.3376 0.5478 -1.464 -1.11 0.175
2104.786 -0.4381 0.3369 0.5473 -1.464 -1.11 0.175
2105.111 -0.4386 0.3362 0.5468 -1.464 -1.11 0.175
2105.451 -0.4391 0.3355 0.5463 -1.464 -1.11 0.175
2105.776 -0.4396 0.3348 0.5458 -1.464 -1.11 0.175
2106.101 -0.4401 0.3341 0.5453 -1.464 -1.11 0.175
2106.429 -0.4406 0.3334 0.5448 -1.464 -1.11 0.175
2106.753 -0.4411 0.3327 0.5443 -1.464 -1.11 0.175
2107.08 -0.4416 0.332 0.5438 -1.464 -1.11 0.175
2107.406 -0.4421 0.3313 0.5433 -1.464 -1.11 0.175
2107.732 -0.4426 0.3306 0.5428 -1.464 -1.11 0.175
2108.059 -0.4431 0.3299 0.5423 -1.464 -1.11 0.175
2108.386 -0.4436 0.3292 0.5418 -1.464 -1.11 0.175
2108.711 -0.4441 0.3285 0.5413 -1.464 -1.11 0.175
